model,fold,epoch,train_loss,val_loss,train_acc,val_acc
vit_pok,0,22,1.765283614397049,1.8733708457070954,0.346,0.28428
vit_pok,0,23,1.7569416128859228,1.769442576534894,0.35388,0.34732
vit_pok,0,24,1.7491523641712812,1.78251821167615,0.355,0.33556
vit_pok,0,25,1.755798682266352,1.7653584340397193,0.35052,0.3486
vit_pok,0,26,1.7423205497313519,1.7722617588481124,0.35668,0.34132
vit_pok,0,27,1.7449099756017024,1.7574272648412355,0.35648,0.34776
vit_pok,0,28,1.7308401733028644,1.7502388461511962,0.36092,0.35012
vit_pok,0,29,1.7298416513569501,1.7715087995237233,0.35944,0.34768
vit_pok,0,30,1.7251139404822369,1.744916779046156,0.36056,0.35928
vit_pok,1,1,2.2620407829479294,2.1290647922729957,0.14304,0.20336
vit_pok,1,2,2.1004145978664863,2.0793653641428267,0.20524,0.2116
vit_pok,1,3,2.0590086238724843,2.026560513948908,0.22108,0.23164
vit_pok,1,4,2.0277065549577986,2.005634599194235,0.23608,0.24996
vit_pok,1,5,2.0130693444183896,1.994292019581308,0.24916,0.25684
vit_pok,1,6,1.9980294260443474,2.002032560961587,0.2534,0.25272
vit_pok,1,7,1.9708865023389155,1.9468597441303486,0.26716,0.28464
vit_pok,1,8,1.939728737485652,1.9061774873003667,0.28312,0.30512
vit_pok,1,9,1.9168595568257936,1.9561934446801945,0.29704,0.28196
vit_pok,1,10,1.8910826621006946,1.8977036622105812,0.30752,0.306
vit_pok,1,11,1.8677990539949767,1.876225010472901,0.3158,0.31676
vit_pok,1,12,1.8472808283202502,1.8259177858732185,0.31992,0.33336
vit_pok,1,13,1.8456068714054263,1.8386361173221044,0.32216,0.336
vit_pok,1,14,1.8274017888672498,1.8073379160190115,0.32724,0.3412
vit_pok,1,15,1.8182222034249986,1.8292480591608553,0.33372,0.32608
vit_pok,1,16,1.8042442312045974,1.7883201843621779,0.3384,0.34836
vit_pok,1,17,1.7974050190983986,1.7990443347668161,0.34296,0.3446
vit_pok,1,18,1.7855459330033283,1.7989151289268417,0.344,0.3404
vit_pok,1,19,1.7931836338675753,1.7867283176402657,0.34104,0.34776
vit_pok,1,20,1.7749741186901016,1.760524119041404,0.35184,0.35736
vit_pok,1,21,1.7709795771812906,1.765926896309366,0.3482,0.35444
vit_pok,1,22,1.7641293935629787,1.7619046581034759,0.35304,0.3558
